,Ratio,GOOGL,CTRN,ANF,AEO,URBN,BKE,JWN,DXLG,TJX,GPS,ROST,PLCE
25,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
26,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
27,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
28,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
29,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
30,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
31,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
32,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
33,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
34,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
35,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
36,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
37,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
38,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
39,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
40,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
41,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
42,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
43,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
44,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
45,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
46,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
47,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
48,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
49,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
50,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
51,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
52,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
53,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
54,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
55,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
56,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
57,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
58,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
59,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
60,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
61,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
62,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
63,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
64,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
65,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
66,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
67,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
68,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
69,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
70,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
71,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
72,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
73,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
74,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
75,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
76,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
77,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
78,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
79,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
80,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
81,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
82,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
83,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
84,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
85,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
86,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
87,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
88,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
89,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
90,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
91,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
92,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
93,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
94,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
95,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
96,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
97,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
98,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
99,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
100,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
101,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
102,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
103,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
104,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
105,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
106,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
107,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
108,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
109,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
110,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
111,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
112,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
113,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
114,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
115,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
116,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
117,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
118,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
119,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
120,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
121,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
122,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
123,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
124,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
125,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
126,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
127,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
128,receivablesTurnover,5.815925312261025,659.2959527824621,45.14676452629874,36.184001881341125,45.12265540050743,287.0707908163265,86.72625698324022,76.22415179289275,108.00204266027376,51.84493670886076,156.88282992292343,51.237113119693234
